County,Year,Quarter,Period,Inflation_Rate,real_avg_price,Region,is_ni,transaction_count,avg_price
Lisburn and Castlereagh,2016,4,2016 Q4,1.21,161453.47,Northern Ireland,True,621.0,163407.06
Lisburn and Castlereagh,2017,1,2017 Q1,2.14,160947.55,Northern Ireland,True,505.0,164391.83
Lisburn and Castlereagh,2017,2,2017 Q2,2.74,163624.9,Northern Ireland,True,628.0,168108.22
Lisburn and Castlereagh,2017,3,2017 Q3,2.82,158833.97,Northern Ireland,True,678.0,163313.09
Lisburn and Castlereagh,2017,4,2017 Q4,3.02,159443.99,Northern Ireland,True,663.0,164259.2
Lisburn and Castlereagh,2018,1,2018 Q1,2.72,162124.36,Northern Ireland,True,564.0,166534.14
Lisburn and Castlereagh,2018,2,2018 Q2,2.42,167520.68,Northern Ireland,True,593.0,171574.68
Lisburn and Castlereagh,2018,3,2018 Q3,2.52,166745.12,Northern Ireland,True,605.0,170947.1
Lisburn and Castlereagh,2018,4,2018 Q4,2.27,169584.73,Northern Ireland,True,662.0,173434.3
Lisburn and Castlereagh,2019,1,2019 Q1,1.88,172068.74,Northern Ireland,True,513.0,175303.63
Lisburn and Castlereagh,2019,2,2019 Q2,2.05,175096.87,Northern Ireland,True,622.0,178686.36
Lisburn and Castlereagh,2019,3,2019 Q3,1.83,171896.38,Northern Ireland,True,661.0,175042.08
Lisburn and Castlereagh,2019,4,2019 Q4,1.41,180564.59,Northern Ireland,True,667.0,183110.55
Lisburn and Castlereagh,2020,1,2020 Q1,1.67,181274.5,Northern Ireland,True,507.0,184301.78
Lisburn and Castlereagh,2020,2,2020 Q2,0.62,180821.8,Northern Ireland,True,192.0,181942.9
Lisburn and Castlereagh,2020,3,2020 Q3,0.6,179630.82,Northern Ireland,True,529.0,180708.6
Lisburn and Castlereagh,2020,4,2020 Q4,0.53,183452.0,Northern Ireland,True,833.0,184424.3
Lisburn and Castlereagh,2021,1,2021 Q1,0.61,191475.96,Northern Ireland,True,763.0,192643.96
Lisburn and Castlereagh,2021,2,2021 Q2,2.05,196534.1,Northern Ireland,True,852.0,200563.05
Lisburn and Castlereagh,2021,3,2021 Q3,2.77,198916.5,Northern Ireland,True,901.0,204426.49
Lisburn and Castlereagh,2021,4,2021 Q4,4.91,198728.54,Northern Ireland,True,643.0,208486.11
Lisburn and Castlereagh,2022,1,2022 Q1,6.22,202853.37,Northern Ireland,True,563.0,215470.85
Lisburn and Castlereagh,2022,2,2022 Q2,9.17,201172.99,Northern Ireland,True,574.0,219620.55
Lisburn and Castlereagh,2022,3,2022 Q3,10.02,208863.77,Northern Ireland,True,617.0,229791.92
Lisburn and Castlereagh,2022,4,2022 Q4,10.75,205747.61,Northern Ireland,True,607.0,227865.48
Lisburn and Castlereagh,2023,1,2023 Q1,10.18,199346.93,Northern Ireland,True,449.0,219640.45
Lisburn and Castlereagh,2023,2,2023 Q2,8.43,206147.54,Northern Ireland,True,417.0,223525.78
Lisburn and Castlereagh,2023,3,2023 Q3,6.71,217026.15,Northern Ireland,True,575.0,231588.6
Lisburn and Castlereagh,2023,4,2023 Q4,4.18,216788.85,Northern Ireland,True,491.0,225850.62
Lisburn and Castlereagh,2024,1,2024 Q1,3.54,226993.42,Northern Ireland,True,454.0,235028.99
Lisburn and Castlereagh,2024,2,2024 Q2,2.1,236597.74,Northern Ireland,True,511.0,241566.29
Lisburn and Castlereagh,2024,3,2024 Q3,2.04,246896.15,Northern Ireland,True,649.0,251932.83
Lisburn and Castlereagh,2024,4,2024 Q4,2.47,255363.45,Northern Ireland,True,679.0,261670.93
Lisburn and Castlereagh,2025,1,2025 Q1,2.8,257090.37,Northern Ireland,True,657.0,264288.9
Lisburn and Castlereagh,2025,2,2025 Q2,3.49,248732.01,Northern Ireland,True,470.0,257412.76
Lisburn and Castlereagh,2025,3,2025 Q3,3.8,251559.53,Northern Ireland,True,515.0,261118.79
Mid Ulster,2010,1,2010 Q1,3.28,125783.34,Northern Ireland,True,140.0,129909.03
Mid Ulster,2010,2,2010 Q2,3.46,129886.89,Northern Ireland,True,150.0,134380.98
Mid Ulster,2010,3,2010 Q3,3.09,130442.87,Northern Ireland,True,132.0,134473.55
Mid Ulster,2010,4,2010 Q4,3.38,119170.85,Northern Ireland,True,148.0,123198.82
Mid Ulster,2011,1,2011 Q1,4.12,121600.9,Northern Ireland,True,124.0,126610.86
Mid Ulster,2011,2,2011 Q2,4.38,112458.61,Northern Ireland,True,160.0,117384.3
Mid Ulster,2011,3,2011 Q3,4.71,107414.66,Northern Ireland,True,157.0,112473.89
Mid Ulster,2011,4,2011 Q4,4.65,104639.17,Northern Ireland,True,183.0,109504.89
Mid Ulster,2012,1,2012 Q1,3.49,104069.96,Northern Ireland,True,170.0,107702.0
Mid Ulster,2012,2,2012 Q2,2.76,113637.84,Northern Ireland,True,148.0,116774.24
Mid Ulster,2012,3,2012 Q3,2.41,109828.52,Northern Ireland,True,197.0,112475.39
Mid Ulster,2012,4,2012 Q4,2.67,103188.74,Northern Ireland,True,205.0,105943.88
Mid Ulster,2013,1,2013 Q1,2.78,100228.78,Northern Ireland,True,178.0,103015.14
Mid Ulster,2013,2,2013 Q2,2.68,103400.82,Northern Ireland,True,198.0,106171.96
Mid Ulster,2013,3,2013 Q3,2.71,105563.51,Northern Ireland,True,212.0,108424.28
Mid Ulster,2013,4,2013 Q4,2.1,106855.11,Northern Ireland,True,240.0,109099.07
Mid Ulster,2014,1,2014 Q1,1.74,114378.9,Northern Ireland,True,213.0,116369.09
Mid Ulster,2014,2,2014 Q2,1.72,117077.95,Northern Ireland,True,275.0,119091.69
Mid Ulster,2014,3,2014 Q3,1.46,120287.79,Northern Ireland,True,249.0,122043.99
Mid Ulster,2014,4,2014 Q4,0.94,129565.81,Northern Ireland,True,300.0,130783.73
Mid Ulster,2015,1,2015 Q1,0.1,141461.03,Northern Ireland,True,246.0,141602.49
Mid Ulster,2015,2,2015 Q2,-0.02,151831.61,Northern Ireland,True,278.0,151801.24
Mid Ulster,2015,3,2015 Q3,0.01,152555.87,Northern Ireland,True,296.0,152571.13
Mid Ulster,2015,4,2015 Q4,0.07,150412.46,Northern Ireland,True,334.0,150517.75
Mid Ulster,2016,1,2016 Q1,0.35,148952.29,Northern Ireland,True,334.0,149473.62
Mid Ulster,2016,2,2016 Q2,0.35,141768.75,Northern Ireland,True,264.0,142264.94
Mid Ulster,2016,3,2016 Q3,0.73,136300.39,Northern Ireland,True,311.0,137295.38
Mid Ulster,2016,4,2016 Q4,1.21,132181.87,Northern Ireland,True,345.0,133781.27
Mid Ulster,2017,1,2017 Q1,2.14,132425.32,Northern Ireland,True,303.0,135259.22
Mid Ulster,2017,2,2017 Q2,2.74,134473.99,Northern Ireland,True,328.0,138158.58
Mid Ulster,2017,3,2017 Q3,2.82,128116.98,Northern Ireland,True,326.0,131729.88
Mid Ulster,2017,4,2017 Q4,3.02,133128.87,Northern Ireland,True,308.0,137149.36
Mid Ulster,2018,1,2018 Q1,2.72,136970.57,Northern Ireland,True,308.0,140696.17
Mid Ulster,2018,2,2018 Q2,2.42,136471.16,Northern Ireland,True,306.0,139773.76
Mid Ulster,2018,3,2018 Q3,2.52,134727.77,Northern Ireland,True,343.0,138122.91
Mid Ulster,2018,4,2018 Q4,2.27,140404.45,Northern Ireland,True,392.0,143591.63
Mid Ulster,2019,1,2019 Q1,1.88,140135.64,Northern Ireland,True,301.0,142770.19
Mid Ulster,2019,2,2019 Q2,2.05,141705.55,Northern Ireland,True,377.0,144610.51
Mid Ulster,2019,3,2019 Q3,1.83,139512.53,Northern Ireland,True,369.0,142065.61
Mid Ulster,2019,4,2019 Q4,1.41,147571.28,Northern Ireland,True,360.0,149652.03
Mid Ulster,2020,1,2020 Q1,1.67,144748.74,Northern Ireland,True,309.0,147166.04
Mid Ulster,2020,2,2020 Q2,0.62,140615.79,Northern Ireland,True,128.0,141487.61
Mid Ulster,2020,3,2020 Q3,0.6,138942.82,Northern Ireland,True,282.0,139776.48
Mid Ulster,2020,4,2020 Q4,0.53,144423.01,Northern Ireland,True,420.0,145188.45
Mid Ulster,2021,1,2021 Q1,0.61,152805.88,Northern Ireland,True,349.0,153738.0
Mid Ulster,2021,2,2021 Q2,2.05,154479.0,Northern Ireland,True,375.0,157645.82
Mid Ulster,2021,3,2021 Q3,2.77,162356.67,Northern Ireland,True,406.0,166853.95
Mid Ulster,2021,4,2021 Q4,4.91,160518.51,Northern Ireland,True,419.0,168399.97
Mid Ulster,2022,1,2022 Q1,6.22,167762.27,Northern Ireland,True,290.0,178197.08
Mid Ulster,2022,2,2022 Q2,9.17,164456.72,Northern Ireland,True,308.0,179537.4
Mid Ulster,2022,3,2022 Q3,10.02,168101.32,Northern Ireland,True,349.0,184945.07
Mid Ulster,2022,4,2022 Q4,10.75,163585.32,Northern Ireland,True,371.0,181170.74
Mid Ulster,2023,1,2023 Q1,10.18,157801.72,Northern Ireland,True,256.0,173865.93
Mid Ulster,2023,2,2023 Q2,8.43,167896.29,Northern Ireland,True,261.0,182049.95
Mid Ulster,2023,3,2023 Q3,6.71,177960.59,Northern Ireland,True,317.0,189901.75
Mid Ulster,2023,4,2023 Q4,4.18,179571.0,Northern Ireland,True,308.0,187077.07
Mid Ulster,2024,1,2024 Q1,3.54,185673.17,Northern Ireland,True,291.0,192246.0
Mid Ulster,2024,2,2024 Q2,2.1,192178.48,Northern Ireland,True,254.0,196214.23
Mid Ulster,2024,3,2024 Q3,2.04,195891.05,Northern Ireland,True,317.0,199887.23
Mid Ulster,2024,4,2024 Q4,2.47,200395.91,Northern Ireland,True,377.0,205345.69
Mid Ulster,2025,1,2025 Q1,2.8,200272.92,Northern Ireland,True,306.0,205880.56
Mid Ulster,2025,2,2025 Q2,3.49,202169.65,Northern Ireland,True,253.0,209225.37
Mid Ulster,2025,3,2025 Q3,3.8,208684.4,Northern Ireland,True,283.0,216614.41
Mid and East Antrim,2010,1,2010 Q1,3.28,125948.09,Northern Ireland,True,211.0,130079.19
Mid and East Antrim,2010,2,2010 Q2,3.46,139484.55,Northern Ireland,True,238.0,144310.72
Mid and East Antrim,2010,3,2010 Q3,3.09,135797.5,Northern Ireland,True,189.0,139993.64
Mid and East Antrim,2010,4,2010 Q4,3.38,125082.66,Northern Ireland,True,229.0,129310.45
Mid and East Antrim,2011,1,2011 Q1,4.12,108678.52,Northern Ireland,True,195.0,113156.07
Mid and East Antrim,2011,2,2011 Q2,4.38,115185.05,Northern Ireland,True,204.0,120230.15
Mid and East Antrim,2011,3,2011 Q3,4.71,112734.0,Northern Ireland,True,277.0,118043.77
Mid and East Antrim,2011,4,2011 Q4,4.65,111874.72,Northern Ireland,True,246.0,117076.89
Mid and East Antrim,2012,1,2012 Q1,3.49,108478.78,Northern Ireland,True,243.0,112264.69
Mid and East Antrim,2012,2,2012 Q2,2.76,116881.2,Northern Ireland,True,295.0,120107.12
Mid and East Antrim,2012,3,2012 Q3,2.41,113682.2,Northern Ireland,True,311.0,116421.94
Mid and East Antrim,2012,4,2012 Q4,2.67,109252.28,Northern Ireland,True,278.0,112169.32
Mid and East Antrim,2013,1,2013 Q1,2.78,101705.94,Northern Ireland,True,280.0,104533.37
Mid and East Antrim,2013,2,2013 Q2,2.68,102621.13,Northern Ireland,True,283.0,105371.38
Mid and East Antrim,2013,3,2013 Q3,2.71,101800.66,Northern Ireland,True,334.0,104559.46
Mid and East Antrim,2013,4,2013 Q4,2.1,105906.01,Northern Ireland,True,391.0,108130.04
Mid and East Antrim,2014,1,2014 Q1,1.74,110795.79,Northern Ireland,True,343.0,112723.64
Mid and East Antrim,2014,2,2014 Q2,1.72,113849.12,Northern Ireland,True,400.0,115807.32
Mid and East Antrim,2014,3,2014 Q3,1.46,119226.08,Northern Ireland,True,361.0,120966.78
Mid and East Antrim,2014,4,2014 Q4,0.94,119697.89,Northern Ireland,True,444.0,120823.05
Mid and East Antrim,2015,1,2015 Q1,0.1,127663.14,Northern Ireland,True,367.0,127790.8
Mid and East Antrim,2015,2,2015 Q2,-0.02,138717.35,Northern Ireland,True,430.0,138689.61
Mid and East Antrim,2015,3,2015 Q3,0.01,138712.24,Northern Ireland,True,455.0,138726.11
Mid and East Antrim,2015,4,2015 Q4,0.07,140735.25,Northern Ireland,True,453.0,140833.76
Mid and East Antrim,2016,1,2016 Q1,0.35,131267.85,Northern Ireland,True,472.0,131727.29
Mid and East Antrim,2016,2,2016 Q2,0.35,135104.47,Northern Ireland,True,372.0,135577.34
Mid and East Antrim,2016,3,2016 Q3,0.73,127333.05,Northern Ireland,True,484.0,128262.58
Mid and East Antrim,2016,4,2016 Q4,1.21,124121.03,Northern Ireland,True,442.0,125622.89
Mid and East Antrim,2017,1,2017 Q1,2.14,121821.69,Northern Ireland,True,382.0,124428.67
Mid and East Antrim,2017,2,2017 Q2,2.74,124892.38,Northern Ireland,True,451.0,128314.43
Mid and East Antrim,2017,3,2017 Q3,2.82,121661.65,Northern Ireland,True,478.0,125092.51
Mid and East Antrim,2017,4,2017 Q4,3.02,123755.54,Northern Ireland,True,484.0,127492.96
Mid and East Antrim,2018,1,2018 Q1,2.72,125072.22,Northern Ireland,True,374.0,128474.18
Mid and East Antrim,2018,2,2018 Q2,2.42,127385.05,Northern Ireland,True,458.0,130467.77
Mid and East Antrim,2018,3,2018 Q3,2.52,128057.35,Northern Ireland,True,473.0,131284.4
Mid and East Antrim,2018,4,2018 Q4,2.27,127642.22,Northern Ireland,True,503.0,130539.7
Mid and East Antrim,2019,1,2019 Q1,1.88,129992.35,Northern Ireland,True,464.0,132436.21
Mid and East Antrim,2019,2,2019 Q2,2.05,131542.58,Northern Ireland,True,484.0,134239.2
Mid and East Antrim,2019,3,2019 Q3,1.83,128803.58,Northern Ireland,True,549.0,131160.69
Mid and East Antrim,2019,4,2019 Q4,1.41,136905.52,Northern Ireland,True,508.0,138835.89
Mid and East Antrim,2020,1,2020 Q1,1.67,135710.36,Northern Ireland,True,443.0,137976.72
Mid and East Antrim,2020,2,2020 Q2,0.62,134295.88,Northern Ireland,True,150.0,135128.51
Mid and East Antrim,2020,3,2020 Q3,0.6,131755.48,Northern Ireland,True,435.0,132546.01
Mid and East Antrim,2020,4,2020 Q4,0.53,136816.87,Northern Ireland,True,686.0,137542.0
Mid and East Antrim,2021,1,2021 Q1,0.61,141803.14,Northern Ireland,True,572.0,142668.14
Mid and East Antrim,2021,2,2021 Q2,2.05,149585.22,Northern Ireland,True,629.0,152651.72
Mid and East Antrim,2021,3,2021 Q3,2.77,151273.14,Northern Ireland,True,706.0,155463.41
Mid and East Antrim,2021,4,2021 Q4,4.91,151401.73,Northern Ireland,True,505.0,158835.55
Mid and East Antrim,2022,1,2022 Q1,6.22,156528.53,Northern Ireland,True,417.0,166264.6
Mid and East Antrim,2022,2,2022 Q2,9.17,152321.97,Northern Ireland,True,515.0,166289.89
Mid and East Antrim,2022,3,2022 Q3,10.02,155075.81,Northern Ireland,True,507.0,170614.41
Mid and East Antrim,2022,4,2022 Q4,10.75,153250.93,Northern Ireland,True,520.0,169725.41
Mid and East Antrim,2023,1,2023 Q1,10.18,150808.13,Northern Ireland,True,396.0,166160.4
Mid and East Antrim,2023,2,2023 Q2,8.43,154936.46,Northern Ireland,True,427.0,167997.6
Mid and East Antrim,2023,3,2023 Q3,6.71,165048.84,Northern Ireland,True,445.0,176123.62
Mid and East Antrim,2023,4,2023 Q4,4.18,169150.27,Northern Ireland,True,483.0,176220.75
Mid and East Antrim,2024,1,2024 Q1,3.54,169122.74,Northern Ireland,True,379.0,175109.68
Mid and East Antrim,2024,2,2024 Q2,2.1,179610.26,Northern Ireland,True,448.0,183382.08
Mid and East Antrim,2024,3,2024 Q3,2.04,185409.58,Northern Ireland,True,499.0,189191.94
Mid and East Antrim,2024,4,2024 Q4,2.47,187931.7,Northern Ireland,True,542.0,192573.61
Mid and East Antrim,2025,1,2025 Q1,2.8,191505.18,Northern Ireland,True,470.0,196867.32
Mid and East Antrim,2025,2,2025 Q2,3.49,186481.59,Northern Ireland,True,379.0,192989.8
Mid and East Antrim,2025,3,2025 Q3,3.8,189786.76,Northern Ireland,True,458.0,196998.66
"Newry, Mourne and Down",2010,1,2010 Q1,3.28,148917.09,Northern Ireland,True,170.0,153801.57
"Newry, Mourne and Down",2010,2,2010 Q2,3.46,151726.6,Northern Ireland,True,165.0,156976.34
"Newry, Mourne and Down",2010,3,2010 Q3,3.09,154036.09,Northern Ireland,True,171.0,158795.81
"Newry, Mourne and Down",2010,4,2010 Q4,3.38,143395.68,Northern Ireland,True,181.0,148242.45
"Newry, Mourne and Down",2011,1,2011 Q1,4.12,135425.27,Northern Ireland,True,154.0,141004.79
"Newry, Mourne and Down",2011,2,2011 Q2,4.38,130382.27,Northern Ireland,True,180.0,136093.01
"Newry, Mourne and Down",2011,3,2011 Q3,4.71,128280.39,Northern Ireland,True,205.0,134322.4
"Newry, Mourne and Down",2011,4,2011 Q4,4.65,129581.43,Northern Ireland,True,216.0,135606.97
"Newry, Mourne and Down",2012,1,2012 Q1,3.49,127396.07,Northern Ireland,True,188.0,131842.19
"Newry, Mourne and Down",2012,2,2012 Q2,2.76,123095.24,Northern Ireland,True,225.0,126492.67
"Newry, Mourne and Down",2012,3,2012 Q3,2.41,126196.78,Northern Ireland,True,228.0,129238.12
"Newry, Mourne and Down",2012,4,2012 Q4,2.67,121016.29,Northern Ireland,True,279.0,124247.43
"Newry, Mourne and Down",2013,1,2013 Q1,2.78,108363.48,Northern Ireland,True,232.0,111375.98
"Newry, Mourne and Down",2013,2,2013 Q2,2.68,109337.21,Northern Ireland,True,261.0,112267.45
"Newry, Mourne and Down",2013,3,2013 Q3,2.71,111089.78,Northern Ireland,True,290.0,114100.31
"Newry, Mourne and Down",2013,4,2013 Q4,2.1,111125.5,Northern Ireland,True,374.0,113459.14
"Newry, Mourne and Down",2014,1,2014 Q1,1.74,123428.05,Northern Ireland,True,311.0,125575.7
"Newry, Mourne and Down",2014,2,2014 Q2,1.72,127450.03,Northern Ireland,True,373.0,129642.17
"Newry, Mourne and Down",2014,3,2014 Q3,1.46,135508.17,Northern Ireland,True,402.0,137486.59
"Newry, Mourne and Down",2014,4,2014 Q4,0.94,135533.51,Northern Ireland,True,458.0,136807.52
"Newry, Mourne and Down",2015,1,2015 Q1,0.1,144394.38,Northern Ireland,True,366.0,144538.77
"Newry, Mourne and Down",2015,2,2015 Q2,-0.02,154023.78,Northern Ireland,True,356.0,153992.98
"Newry, Mourne and Down",2015,3,2015 Q3,0.01,161527.62,Northern Ireland,True,458.0,161543.77
"Newry, Mourne and Down",2015,4,2015 Q4,0.07,162027.62,Northern Ireland,True,482.0,162141.04
"Newry, Mourne and Down",2016,1,2016 Q1,0.35,149054.48,Northern Ireland,True,438.0,149576.17
"Newry, Mourne and Down",2016,2,2016 Q2,0.35,150140.55,Northern Ireland,True,347.0,150666.04
"Newry, Mourne and Down",2016,3,2016 Q3,0.73,142910.0,Northern Ireland,True,425.0,143953.24
"Newry, Mourne and Down",2016,4,2016 Q4,1.21,138070.77,Northern Ireland,True,466.0,139741.43
"Newry, Mourne and Down",2017,1,2017 Q1,2.14,140624.77,Northern Ireland,True,392.0,143634.14
"Newry, Mourne and Down",2017,2,2017 Q2,2.74,140745.99,Northern Ireland,True,432.0,144602.43
"Newry, Mourne and Down",2017,3,2017 Q3,2.82,134657.93,Northern Ireland,True,465.0,138455.28
"Newry, Mourne and Down",2017,4,2017 Q4,3.02,139391.25,Northern Ireland,True,539.0,143600.87
"Newry, Mourne and Down",2018,1,2018 Q1,2.72,145408.45,Northern Ireland,True,460.0,149363.56
"Newry, Mourne and Down",2018,2,2018 Q2,2.42,142789.42,Northern Ireland,True,502.0,146244.92
"Newry, Mourne and Down",2018,3,2018 Q3,2.52,146118.43,Northern Ireland,True,536.0,149800.61
"Newry, Mourne and Down",2018,4,2018 Q4,2.27,149010.36,Northern Ireland,True,505.0,152392.9
"Newry, Mourne and Down",2019,1,2019 Q1,1.88,150357.74,Northern Ireland,True,379.0,153184.47
"Newry, Mourne and Down",2019,2,2019 Q2,2.05,154821.36,Northern Ireland,True,482.0,157995.2
"Newry, Mourne and Down",2019,3,2019 Q3,1.83,152386.36,Northern Ireland,True,478.0,155175.03
