County,Year,Quarter,Period,transaction_count,avg_price,Inflation_Rate,real_avg_price,Region
Mayo,2011,4,2011 Q4,155.0,145508.87,2.7,141683.42,Republic of Ireland
Mayo,2012,1,2012 Q1,108.0,111516.56,2.13,109190.79,Republic of Ireland
Mayo,2012,2,2012 Q2,128.0,106562.97,1.8,104678.75,Republic of Ireland
Mayo,2012,3,2012 Q3,140.0,110895.3,1.77,108966.59,Republic of Ireland
Mayo,2012,4,2012 Q4,216.0,104456.31,1.07,103350.46,Republic of Ireland
Mayo,2013,1,2013 Q1,112.0,108411.95,0.97,107370.46,Republic of Ireland
Mayo,2013,2,2013 Q2,143.0,97615.73,0.53,97101.1,Republic of Ireland
Mayo,2013,3,2013 Q3,167.0,112219.85,0.3,111884.2,Republic of Ireland
Mayo,2013,4,2013 Q4,196.0,116942.21,0.23,116673.86,Republic of Ireland
Mayo,2014,1,2014 Q1,159.0,99461.76,0.07,99392.19,Republic of Ireland
Mayo,2014,2,2014 Q2,256.0,99605.23,0.37,99238.05,Republic of Ireland
Mayo,2014,3,2014 Q3,286.0,96765.81,0.37,96409.1,Republic of Ireland
Mayo,2014,4,2014 Q4,367.0,121074.8,-0.03,121111.13,Republic of Ireland
Mayo,2015,1,2015 Q1,293.0,128076.38,-0.6,128849.48,Republic of Ireland
Mayo,2015,2,2015 Q2,306.0,112013.01,-0.43,112496.75,Republic of Ireland
Mayo,2015,3,2015 Q3,327.0,116546.15,-0.17,116744.62,Republic of Ireland
Mayo,2015,4,2015 Q4,391.0,102863.23,-0.07,102935.28,Republic of Ireland
Mayo,2016,1,2016 Q1,287.0,107816.57,-0.13,107956.91,Republic of Ireland
Mayo,2016,2,2016 Q2,276.0,113698.63,0.17,113505.67,Republic of Ireland
Mayo,2016,3,2016 Q3,306.0,117399.99,0.13,117247.57,Republic of Ireland
Mayo,2016,4,2016 Q4,360.0,111246.35,-0.07,111324.28,Republic of Ireland
Mayo,2017,1,2017 Q1,263.0,109934.14,0.57,109311.06,Republic of Ireland
Mayo,2017,2,2017 Q2,320.0,130361.49,0.23,130062.35,Republic of Ireland
Mayo,2017,3,2017 Q3,329.0,128920.79,0.2,128663.46,Republic of Ireland
Mayo,2017,4,2017 Q4,380.0,148100.0,0.47,147407.19,Republic of Ireland
Mayo,2018,1,2018 Q1,273.0,126314.76,0.23,126024.91,Republic of Ireland
Mayo,2018,2,2018 Q2,321.0,132000.15,0.17,131776.13,Republic of Ireland
Mayo,2018,3,2018 Q3,337.0,129281.04,0.77,128293.18,Republic of Ireland
Mayo,2018,4,2018 Q4,357.0,144159.5,0.73,143114.76,Republic of Ireland
Mayo,2019,1,2019 Q1,288.0,130074.57,0.83,129003.84,Republic of Ireland
Mayo,2019,2,2019 Q2,311.0,143236.07,1.17,141579.59,Republic of Ireland
Mayo,2019,3,2019 Q3,344.0,140652.72,0.7,139675.0,Republic of Ireland
Mayo,2019,4,2019 Q4,376.0,144209.52,1.03,142739.3,Republic of Ireland
Mayo,2020,1,2020 Q1,299.0,141701.98,1.03,140257.33,Republic of Ireland
Mayo,2020,2,2020 Q2,207.0,130624.93,-0.3,131017.98,Republic of Ireland
Mayo,2020,3,2020 Q3,298.0,128480.56,-0.93,129686.65,Republic of Ireland
Mayo,2020,4,2020 Q4,445.0,165253.12,-1.13,167141.83,Republic of Ireland
Mayo,2021,1,2021 Q1,335.0,150101.1,-0.23,150447.13,Republic of Ireland
Mayo,2021,2,2021 Q2,379.0,158338.74,1.4,156152.6,Republic of Ireland
Mayo,2021,3,2021 Q3,431.0,167600.49,2.93,162829.58,Republic of Ireland
Mayo,2021,4,2021 Q4,435.0,185406.14,5.27,176124.38,Republic of Ireland
Mayo,2022,1,2022 Q1,329.0,164705.2,5.77,155720.15,Republic of Ireland
Mayo,2022,2,2022 Q2,398.0,179041.86,7.97,165825.56,Republic of Ireland
Mayo,2022,3,2022 Q3,424.0,204583.18,8.7,188208.99,Republic of Ireland
Mayo,2022,4,2022 Q4,411.0,220651.19,8.8,202804.41,Republic of Ireland
Mayo,2023,1,2023 Q1,299.0,189784.09,7.97,175774.84,Republic of Ireland
Mayo,2023,2,2023 Q2,353.0,202337.91,6.63,189757.02,Republic of Ireland
Mayo,2023,3,2023 Q3,425.0,201089.35,6.23,189296.2,Republic of Ireland
Mayo,2023,4,2023 Q4,425.0,219911.57,4.5,210441.7,Republic of Ireland
Mayo,2024,1,2024 Q1,279.0,206699.84,3.47,199767.89,Republic of Ireland
Mayo,2024,2,2024 Q2,356.0,224536.07,2.47,219123.72,Republic of Ireland
Mayo,2024,3,2024 Q3,374.0,228089.63,1.53,224652.45,Republic of Ireland
Mayo,2024,4,2024 Q4,401.0,232087.19,1.03,229721.07,Republic of Ireland
Mayo,2025,1,2025 Q1,303.0,220798.67,1.9,216681.71,Republic of Ireland
Mayo,2025,2,2025 Q2,381.0,212442.56,1.9,208481.41,Republic of Ireland
Mayo,2025,3,2025 Q3,362.0,246375.36,2.13,241237.01,Republic of Ireland
Mayo,2025,4,2025 Q4,135.0,246200.04,3.05,238913.19,Republic of Ireland
Meath,2010,1,2010 Q1,164.0,222877.03,-3.37,230649.93,Republic of Ireland
Meath,2010,2,2010 Q2,210.0,243811.5,-1.33,247097.9,Republic of Ireland
Meath,2010,3,2010 Q3,266.0,221306.37,0.2,220864.64,Republic of Ireland
Meath,2010,4,2010 Q4,215.0,218090.27,0.93,216080.72,Republic of Ireland
Meath,2011,1,2011 Q1,135.0,215494.33,2.27,210711.19,Republic of Ireland
Meath,2011,2,2011 Q2,148.0,182395.21,2.87,177306.51,Republic of Ireland
Meath,2011,3,2011 Q3,164.0,196514.39,2.43,191852.38,Republic of Ireland
Meath,2011,4,2011 Q4,171.0,197238.7,2.7,192053.26,Republic of Ireland
Meath,2012,1,2012 Q1,134.0,168091.76,2.13,164586.08,Republic of Ireland
Meath,2012,2,2012 Q2,167.0,194110.07,1.8,190677.87,Republic of Ireland
Meath,2012,3,2012 Q3,212.0,177200.18,1.77,174118.28,Republic of Ireland
Meath,2012,4,2012 Q4,297.0,174221.94,1.07,172377.5,Republic of Ireland
Meath,2013,1,2013 Q1,152.0,146796.69,0.97,145386.44,Republic of Ireland
Meath,2013,2,2013 Q2,220.0,172869.78,0.53,171958.4,Republic of Ireland
Meath,2013,3,2013 Q3,265.0,175609.99,0.3,175084.74,Republic of Ireland
Meath,2013,4,2013 Q4,368.0,176033.25,0.23,175629.3,Republic of Ireland
Meath,2014,1,2014 Q1,228.0,177889.87,0.07,177765.43,Republic of Ireland
Meath,2014,2,2014 Q2,306.0,184143.65,0.37,183464.83,Republic of Ireland
Meath,2014,3,2014 Q3,491.0,189542.97,0.37,188844.25,Republic of Ireland
Meath,2014,4,2014 Q4,622.0,190274.76,-0.03,190331.86,Republic of Ireland
Meath,2015,1,2015 Q1,342.0,202781.49,-0.6,204005.52,Republic of Ireland
Meath,2015,2,2015 Q2,360.0,191068.25,-0.43,191893.39,Republic of Ireland
Meath,2015,3,2015 Q3,442.0,215010.89,-0.17,215377.03,Republic of Ireland
Meath,2015,4,2015 Q4,516.0,227093.22,-0.07,227252.3,Republic of Ireland
Meath,2016,1,2016 Q1,293.0,224755.8,-0.13,225048.36,Republic of Ireland
Meath,2016,2,2016 Q2,386.0,219525.1,0.17,219152.54,Republic of Ireland
Meath,2016,3,2016 Q3,482.0,222047.18,0.13,221758.89,Republic of Ireland
Meath,2016,4,2016 Q4,563.0,232652.41,-0.07,232815.38,Republic of Ireland
Meath,2017,1,2017 Q1,414.0,235673.96,0.57,234338.23,Republic of Ireland
Meath,2017,2,2017 Q2,577.0,233801.75,0.23,233265.24,Republic of Ireland
Meath,2017,3,2017 Q3,586.0,254152.09,0.2,253644.8,Republic of Ireland
Meath,2017,4,2017 Q4,781.0,256941.89,0.47,255739.92,Republic of Ireland
Meath,2018,1,2018 Q1,488.0,254455.26,0.23,253871.36,Republic of Ireland
Meath,2018,2,2018 Q2,576.0,259385.56,0.17,258945.35,Republic of Ireland
Meath,2018,3,2018 Q3,637.0,263973.67,0.77,261956.61,Republic of Ireland
Meath,2018,4,2018 Q4,898.0,274826.53,0.73,272834.84,Republic of Ireland
Meath,2019,1,2019 Q1,515.0,267644.31,0.83,265441.14,Republic of Ireland
Meath,2019,2,2019 Q2,631.0,277335.25,1.17,274127.95,Republic of Ireland
Meath,2019,3,2019 Q3,728.0,270725.55,0.7,268843.64,Republic of Ireland
Meath,2019,4,2019 Q4,827.0,287988.17,1.03,285052.13,Republic of Ireland
Meath,2020,1,2020 Q1,515.0,269154.58,1.03,266410.56,Republic of Ireland
Meath,2020,2,2020 Q2,374.0,302361.5,-0.3,303271.32,Republic of Ireland
Meath,2020,3,2020 Q3,476.0,283833.93,-0.93,286498.37,Republic of Ireland
Meath,2020,4,2020 Q4,942.0,286610.76,-1.13,289886.47,Republic of Ireland
Meath,2021,1,2021 Q1,578.0,285004.29,-0.23,285661.31,Republic of Ireland
Meath,2021,2,2021 Q2,536.0,317076.92,1.4,312699.14,Republic of Ireland
Meath,2021,3,2021 Q3,633.0,312842.21,2.93,303936.86,Republic of Ireland
Meath,2021,4,2021 Q4,864.0,317090.71,5.27,301216.59,Republic of Ireland
Meath,2022,1,2022 Q1,561.0,312262.75,5.77,295228.09,Republic of Ireland
Meath,2022,2,2022 Q2,662.0,323838.78,7.97,299934.04,Republic of Ireland
Meath,2022,3,2022 Q3,719.0,337348.77,8.7,310348.46,Republic of Ireland
Meath,2022,4,2022 Q4,883.0,356081.06,8.8,327280.38,Republic of Ireland
Meath,2023,1,2023 Q1,522.0,353788.28,7.97,327672.76,Republic of Ireland
Meath,2023,2,2023 Q2,715.0,343000.33,6.63,321673.39,Republic of Ireland
Meath,2023,3,2023 Q3,720.0,365684.67,6.23,344238.6,Republic of Ireland
Meath,2023,4,2023 Q4,815.0,419692.12,4.5,401619.26,Republic of Ireland
Meath,2024,1,2024 Q1,529.0,342558.13,3.47,331070.0,Republic of Ireland
Meath,2024,2,2024 Q2,577.0,391236.49,2.47,381805.89,Republic of Ireland
Meath,2024,3,2024 Q3,734.0,361019.4,1.53,355579.04,Republic of Ireland
Meath,2024,4,2024 Q4,761.0,404681.95,1.03,400556.22,Republic of Ireland
Meath,2025,1,2025 Q1,464.0,369207.39,1.9,362323.25,Republic of Ireland
Meath,2025,2,2025 Q2,712.0,395128.85,1.9,387761.39,Republic of Ireland
Meath,2025,3,2025 Q3,734.0,404080.26,2.13,395652.85,Republic of Ireland
Meath,2025,4,2025 Q4,301.0,393986.5,3.05,382325.57,Republic of Ireland
Mid Ulster,2010,1,2010 Q1,140.0,129909.03,3.28,125783.34,Northern Ireland
Mid Ulster,2010,2,2010 Q2,150.0,134380.98,3.46,129886.89,Northern Ireland
Mid Ulster,2010,3,2010 Q3,132.0,134473.55,3.09,130442.87,Northern Ireland
Mid Ulster,2010,4,2010 Q4,148.0,123198.82,3.38,119170.85,Northern Ireland
Mid Ulster,2011,1,2011 Q1,124.0,126610.86,4.12,121600.9,Northern Ireland
Mid Ulster,2011,2,2011 Q2,160.0,117384.3,4.38,112458.61,Northern Ireland
Mid Ulster,2011,3,2011 Q3,157.0,112473.89,4.71,107414.66,Northern Ireland
Mid Ulster,2011,4,2011 Q4,183.0,109504.89,4.65,104639.17,Northern Ireland
Mid Ulster,2012,1,2012 Q1,170.0,107702.0,3.49,104069.96,Northern Ireland
Mid Ulster,2012,2,2012 Q2,148.0,116774.24,2.76,113637.84,Northern Ireland
Mid Ulster,2012,3,2012 Q3,197.0,112475.39,2.41,109828.52,Northern Ireland
Mid Ulster,2012,4,2012 Q4,205.0,105943.88,2.67,103188.74,Northern Ireland
Mid Ulster,2013,1,2013 Q1,178.0,103015.14,2.78,100228.78,Northern Ireland
Mid Ulster,2013,2,2013 Q2,198.0,106171.96,2.68,103400.82,Northern Ireland
Mid Ulster,2013,3,2013 Q3,212.0,108424.28,2.71,105563.51,Northern Ireland
Mid Ulster,2013,4,2013 Q4,240.0,109099.07,2.1,106855.11,Northern Ireland
Mid Ulster,2014,1,2014 Q1,213.0,116369.09,1.74,114378.9,Northern Ireland
Mid Ulster,2014,2,2014 Q2,275.0,119091.69,1.72,117077.95,Northern Ireland
Mid Ulster,2014,3,2014 Q3,249.0,122043.99,1.46,120287.79,Northern Ireland
Mid Ulster,2014,4,2014 Q4,300.0,130783.73,0.94,129565.81,Northern Ireland
Mid Ulster,2015,1,2015 Q1,246.0,141602.49,0.1,141461.03,Northern Ireland
Mid Ulster,2015,2,2015 Q2,278.0,151801.24,-0.02,151831.61,Northern Ireland
Mid Ulster,2015,3,2015 Q3,296.0,152571.13,0.01,152555.87,Northern Ireland
Mid Ulster,2015,4,2015 Q4,334.0,150517.75,0.07,150412.46,Northern Ireland
Mid Ulster,2016,1,2016 Q1,334.0,149473.62,0.35,148952.29,Northern Ireland
Mid Ulster,2016,2,2016 Q2,264.0,142264.94,0.35,141768.75,Northern Ireland
Mid Ulster,2016,3,2016 Q3,311.0,137295.38,0.73,136300.39,Northern Ireland
Mid Ulster,2016,4,2016 Q4,345.0,133781.27,1.21,132181.87,Northern Ireland
Mid Ulster,2017,1,2017 Q1,303.0,135259.22,2.14,132425.32,Northern Ireland
Mid Ulster,2017,2,2017 Q2,328.0,138158.58,2.74,134473.99,Northern Ireland
Mid Ulster,2017,3,2017 Q3,326.0,131729.88,2.82,128116.98,Northern Ireland
Mid Ulster,2017,4,2017 Q4,308.0,137149.36,3.02,133128.87,Northern Ireland
Mid Ulster,2018,1,2018 Q1,308.0,140696.17,2.72,136970.57,Northern Ireland
Mid Ulster,2018,2,2018 Q2,306.0,139773.76,2.42,136471.16,Northern Ireland
Mid Ulster,2018,3,2018 Q3,343.0,138122.91,2.52,134727.77,Northern Ireland
Mid Ulster,2018,4,2018 Q4,392.0,143591.63,2.27,140404.45,Northern Ireland
Mid Ulster,2019,1,2019 Q1,301.0,142770.19,1.88,140135.64,Northern Ireland
Mid Ulster,2019,2,2019 Q2,377.0,144610.51,2.05,141705.55,Northern Ireland
Mid Ulster,2019,3,2019 Q3,369.0,142065.61,1.83,139512.53,Northern Ireland
Mid Ulster,2019,4,2019 Q4,360.0,149652.03,1.41,147571.28,Northern Ireland
Mid Ulster,2020,1,2020 Q1,309.0,147166.04,1.67,144748.74,Northern Ireland
Mid Ulster,2020,2,2020 Q2,128.0,141487.61,0.62,140615.79,Northern Ireland
Mid Ulster,2020,3,2020 Q3,282.0,139776.48,0.6,138942.82,Northern Ireland
Mid Ulster,2020,4,2020 Q4,420.0,145188.45,0.53,144423.01,Northern Ireland
Mid Ulster,2021,1,2021 Q1,349.0,153738.0,0.61,152805.88,Northern Ireland
Mid Ulster,2021,2,2021 Q2,375.0,157645.82,2.05,154479.0,Northern Ireland
Mid Ulster,2021,3,2021 Q3,406.0,166853.95,2.77,162356.67,Northern Ireland
Mid Ulster,2021,4,2021 Q4,419.0,168399.97,4.91,160518.51,Northern Ireland
Mid Ulster,2022,1,2022 Q1,290.0,178197.08,6.22,167762.27,Northern Ireland
Mid Ulster,2022,2,2022 Q2,308.0,179537.4,9.17,164456.72,Northern Ireland
Mid Ulster,2022,3,2022 Q3,349.0,184945.07,10.02,168101.32,Northern Ireland
Mid Ulster,2022,4,2022 Q4,371.0,181170.74,10.75,163585.32,Northern Ireland
Mid Ulster,2023,1,2023 Q1,256.0,173865.93,10.18,157801.72,Northern Ireland
Mid Ulster,2023,2,2023 Q2,261.0,182049.95,8.43,167896.29,Northern Ireland
Mid Ulster,2023,3,2023 Q3,317.0,189901.75,6.71,177960.59,Northern Ireland
Mid Ulster,2023,4,2023 Q4,308.0,187077.07,4.18,179571.0,Northern Ireland
Mid Ulster,2024,1,2024 Q1,291.0,192246.0,3.54,185673.17,Northern Ireland
Mid Ulster,2024,2,2024 Q2,254.0,196214.23,2.1,192178.48,Northern Ireland
Mid Ulster,2024,3,2024 Q3,317.0,199887.23,2.04,195891.05,Northern Ireland
Mid Ulster,2024,4,2024 Q4,377.0,205345.69,2.47,200395.91,Northern Ireland
Mid Ulster,2025,1,2025 Q1,306.0,205880.56,2.8,200272.92,Northern Ireland
Mid Ulster,2025,2,2025 Q2,253.0,209225.37,3.49,202169.65,Northern Ireland
Mid Ulster,2025,3,2025 Q3,283.0,216614.41,3.8,208684.4,Northern Ireland
Mid and East Antrim,2010,1,2010 Q1,211.0,130079.19,3.28,125948.09,Northern Ireland
Mid and East Antrim,2010,2,2010 Q2,238.0,144310.72,3.46,139484.55,Northern Ireland
Mid and East Antrim,2010,3,2010 Q3,189.0,139993.64,3.09,135797.5,Northern Ireland
Mid and East Antrim,2010,4,2010 Q4,229.0,129310.45,3.38,125082.66,Northern Ireland
Mid and East Antrim,2011,1,2011 Q1,195.0,113156.07,4.12,108678.52,Northern Ireland
Mid and East Antrim,2011,2,2011 Q2,204.0,120230.15,4.38,115185.05,Northern Ireland
Mid and East Antrim,2011,3,2011 Q3,277.0,118043.77,4.71,112734.0,Northern Ireland
Mid and East Antrim,2011,4,2011 Q4,246.0,117076.89,4.65,111874.72,Northern Ireland
Mid and East Antrim,2012,1,2012 Q1,243.0,112264.69,3.49,108478.78,Northern Ireland
Mid and East Antrim,2012,2,2012 Q2,295.0,120107.12,2.76,116881.2,Northern Ireland
Mid and East Antrim,2012,3,2012 Q3,311.0,116421.94,2.41,113682.2,Northern Ireland
Mid and East Antrim,2012,4,2012 Q4,278.0,112169.32,2.67,109252.28,Northern Ireland
Mid and East Antrim,2013,1,2013 Q1,280.0,104533.37,2.78,101705.94,Northern Ireland
Mid and East Antrim,2013,2,2013 Q2,283.0,105371.38,2.68,102621.13,Northern Ireland
Mid and East Antrim,2013,3,2013 Q3,334.0,104559.46,2.71,101800.66,Northern Ireland
Mid and East Antrim,2013,4,2013 Q4,391.0,108130.04,2.1,105906.01,Northern Ireland
Mid and East Antrim,2014,1,2014 Q1,343.0,112723.64,1.74,110795.79,Northern Ireland
Mid and East Antrim,2014,2,2014 Q2,400.0,115807.32,1.72,113849.12,Northern Ireland
Mid and East Antrim,2014,3,2014 Q3,361.0,120966.78,1.46,119226.08,Northern Ireland
Mid and East Antrim,2014,4,2014 Q4,444.0,120823.05,0.94,119697.89,Northern Ireland
Mid and East Antrim,2015,1,2015 Q1,367.0,127790.8,0.1,127663.14,Northern Ireland
Mid and East Antrim,2015,2,2015 Q2,430.0,138689.61,-0.02,138717.35,Northern Ireland
Mid and East Antrim,2015,3,2015 Q3,455.0,138726.11,0.01,138712.24,Northern Ireland
Mid and East Antrim,2015,4,2015 Q4,453.0,140833.76,0.07,140735.25,Northern Ireland
Mid and East Antrim,2016,1,2016 Q1,472.0,131727.29,0.35,131267.85,Northern Ireland
Mid and East Antrim,2016,2,2016 Q2,372.0,135577.34,0.35,135104.47,Northern Ireland
Mid and East Antrim,2016,3,2016 Q3,484.0,128262.58,0.73,127333.05,Northern Ireland
Mid and East Antrim,2016,4,2016 Q4,442.0,125622.89,1.21,124121.03,Northern Ireland
Mid and East Antrim,2017,1,2017 Q1,382.0,124428.67,2.14,121821.69,Northern Ireland
Mid and East Antrim,2017,2,2017 Q2,451.0,128314.43,2.74,124892.38,Northern Ireland
Mid and East Antrim,2017,3,2017 Q3,478.0,125092.51,2.82,121661.65,Northern Ireland
Mid and East Antrim,2017,4,2017 Q4,484.0,127492.96,3.02,123755.54,Northern Ireland
Mid and East Antrim,2018,1,2018 Q1,374.0,128474.18,2.72,125072.22,Northern Ireland
Mid and East Antrim,2018,2,2018 Q2,458.0,130467.77,2.42,127385.05,Northern Ireland
Mid and East Antrim,2018,3,2018 Q3,473.0,131284.4,2.52,128057.35,Northern Ireland
Mid and East Antrim,2018,4,2018 Q4,503.0,130539.7,2.27,127642.22,Northern Ireland
Mid and East Antrim,2019,1,2019 Q1,464.0,132436.21,1.88,129992.35,Northern Ireland
Mid and East Antrim,2019,2,2019 Q2,484.0,134239.2,2.05,131542.58,Northern Ireland
Mid and East Antrim,2019,3,2019 Q3,549.0,131160.69,1.83,128803.58,Northern Ireland
Mid and East Antrim,2019,4,2019 Q4,508.0,138835.89,1.41,136905.52,Northern Ireland
Mid and East Antrim,2020,1,2020 Q1,443.0,137976.72,1.67,135710.36,Northern Ireland
Mid and East Antrim,2020,2,2020 Q2,150.0,135128.51,0.62,134295.88,Northern Ireland
Mid and East Antrim,2020,3,2020 Q3,435.0,132546.01,0.6,131755.48,Northern Ireland
Mid and East Antrim,2020,4,2020 Q4,686.0,137542.0,0.53,136816.87,Northern Ireland
Mid and East Antrim,2021,1,2021 Q1,572.0,142668.14,0.61,141803.14,Northern Ireland
Mid and East Antrim,2021,2,2021 Q2,629.0,152651.72,2.05,149585.22,Northern Ireland
Mid and East Antrim,2021,3,2021 Q3,706.0,155463.41,2.77,151273.14,Northern Ireland
Mid and East Antrim,2021,4,2021 Q4,505.0,158835.55,4.91,151401.73,Northern Ireland
Mid and East Antrim,2022,1,2022 Q1,417.0,166264.6,6.22,156528.53,Northern Ireland
Mid and East Antrim,2022,2,2022 Q2,515.0,166289.89,9.17,152321.97,Northern Ireland
Mid and East Antrim,2022,3,2022 Q3,507.0,170614.41,10.02,155075.81,Northern Ireland
Mid and East Antrim,2022,4,2022 Q4,520.0,169725.41,10.75,153250.93,Northern Ireland
Mid and East Antrim,2023,1,2023 Q1,396.0,166160.4,10.18,150808.13,Northern Ireland
Mid and East Antrim,2023,2,2023 Q2,427.0,167997.6,8.43,154936.46,Northern Ireland
Mid and East Antrim,2023,3,2023 Q3,445.0,176123.62,6.71,165048.84,Northern Ireland
Mid and East Antrim,2023,4,2023 Q4,483.0,176220.75,4.18,169150.27,Northern Ireland
Mid and East Antrim,2024,1,2024 Q1,379.0,175109.68,3.54,169122.74,Northern Ireland
Mid and East Antrim,2024,2,2024 Q2,448.0,183382.08,2.1,179610.26,Northern Ireland
Mid and East Antrim,2024,3,2024 Q3,499.0,189191.94,2.04,185409.58,Northern Ireland
Mid and East Antrim,2024,4,2024 Q4,542.0,192573.61,2.47,187931.7,Northern Ireland
Mid and East Antrim,2025,1,2025 Q1,470.0,196867.32,2.8,191505.18,Northern Ireland
Mid and East Antrim,2025,2,2025 Q2,379.0,192989.8,3.49,186481.59,Northern Ireland
Mid and East Antrim,2025,3,2025 Q3,458.0,196998.66,3.8,189786.76,Northern Ireland
Monaghan,2010,1,2010 Q1,52.0,197179.69,-3.37,204056.39,Republic of Ireland
Monaghan,2010,2,2010 Q2,61.0,140913.88,-1.33,142813.29,Republic of Ireland
Monaghan,2010,3,2010 Q3,43.0,133351.06,0.2,133084.89,Republic of Ireland
Monaghan,2010,4,2010 Q4,65.0,142399.69,0.93,141087.58,Republic of Ireland
Monaghan,2011,1,2011 Q1,27.0,143508.2,2.27,140322.88,Republic of Ireland
Monaghan,2011,2,2011 Q2,45.0,132607.56,2.87,128907.9,Republic of Ireland
Monaghan,2011,3,2011 Q3,25.0,133705.68,2.43,130533.71,Republic of Ireland
Monaghan,2011,4,2011 Q4,52.0,119868.85,2.7,116717.48,Republic of Ireland
Monaghan,2012,1,2012 Q1,37.0,94487.27,2.13,92516.67,Republic of Ireland
Monaghan,2012,2,2012 Q2,34.0,102908.79,1.8,101089.19,Republic of Ireland
Monaghan,2012,3,2012 Q3,49.0,112193.82,1.77,110242.53,Republic of Ireland
Monaghan,2012,4,2012 Q4,56.0,115519.04,1.07,114296.07,Republic of Ireland
Monaghan,2013,1,2013 Q1,60.0,84031.95,0.97,83224.67,Republic of Ireland
Monaghan,2013,2,2013 Q2,40.0,75795.8,0.53,75396.2,Republic of Ireland
Monaghan,2013,3,2013 Q3,60.0,106836.62,0.3,106517.07,Republic of Ireland
Monaghan,2013,4,2013 Q4,83.0,94432.08,0.23,94215.38,Republic of Ireland
Monaghan,2014,1,2014 Q1,48.0,101506.01,0.07,101435.01,Republic of Ireland
Monaghan,2014,2,2014 Q2,99.0,72446.07,0.37,72179.01,Republic of Ireland
Monaghan,2014,3,2014 Q3,74.0,102812.02,0.37,102433.02,Republic of Ireland
Monaghan,2014,4,2014 Q4,120.0,115678.74,-0.03,115713.45,Republic of Ireland
Monaghan,2015,1,2015 Q1,81.0,109595.69,-0.6,110257.23,Republic of Ireland
Monaghan,2015,2,2015 Q2,74.0,106257.81,-0.43,106716.69,Republic of Ireland
Monaghan,2015,3,2015 Q3,79.0,121180.93,-0.17,121387.29,Republic of Ireland
Monaghan,2015,4,2015 Q4,118.0,111874.03,-0.07,111952.39,Republic of Ireland
Monaghan,2016,1,2016 Q1,101.0,101749.64,-0.13,101882.09,Republic of Ireland
Monaghan,2016,2,2016 Q2,100.0,112372.84,0.17,112182.13,Republic of Ireland
Monaghan,2016,3,2016 Q3,90.0,118563.63,0.13,118409.7,Republic of Ireland
Monaghan,2016,4,2016 Q4,122.0,136557.63,-0.07,136653.29,Republic of Ireland
Monaghan,2017,1,2017 Q1,119.0,125940.39,0.57,125226.59,Republic of Ireland
Monaghan,2017,2,2017 Q2,102.0,147870.91,0.23,147531.59,Republic of Ireland
Monaghan,2017,3,2017 Q3,93.0,137319.2,0.2,137045.11,Republic of Ireland
Monaghan,2017,4,2017 Q4,161.0,140292.46,0.47,139636.17,Republic of Ireland
Monaghan,2018,1,2018 Q1,87.0,143809.76,0.23,143479.75,Republic of Ireland
Monaghan,2018,2,2018 Q2,86.0,148385.03,0.17,148133.2,Republic of Ireland
Monaghan,2018,3,2018 Q3,99.0,171596.91,0.77,170285.71,Republic of Ireland
Monaghan,2018,4,2018 Q4,162.0,127216.16,0.73,126294.22,Republic of Ireland
Monaghan,2019,1,2019 Q1,70.0,151157.14,0.83,149912.87,Republic of Ireland
Monaghan,2019,2,2019 Q2,105.0,140694.69,1.17,139067.6,Republic of Ireland
Monaghan,2019,3,2019 Q3,89.0,144006.13,0.7,143005.09,Republic of Ireland
Monaghan,2019,4,2019 Q4,127.0,168987.01,1.03,167264.19,Republic of Ireland
Monaghan,2020,1,2020 Q1,97.0,148404.21,1.03,146891.23,Republic of Ireland
Monaghan,2020,2,2020 Q2,77.0,124188.94,-0.3,124562.63,Republic of Ireland
Monaghan,2020,3,2020 Q3,90.0,147828.13,-0.93,149215.83,Republic of Ireland
Monaghan,2020,4,2020 Q4,109.0,242471.48,-1.13,245242.73,Republic of Ireland
